"Year","Date","SPECIES","SURVEY_TYPE","STOCK","COUNT","OFFICIAL_ESCAPEMENT","METHOD","JulianDay","Days","FishDays","SumFishDays","EscInd","SumEscape","PercentEscape"
1961,1961-06-01,"Sockeye Salmon","Aerial","English Bay Lakes",475,10000,"",151,17.5,4156.25,4156.25,237.5,237.5,0.029078919750927
1961,1961-06-14,"Sockeye Salmon","Aerial","English Bay Lakes",740,10000,"",164,13,7897.5,12053.75,451.285714285714,688.785714285714,0.0843332400475757
1961,1961-06-25,"Sockeye Salmon","Aerial","English Bay Lakes",2510,10000,"",175,11,17875,29928.75,1021.42857142857,1710.21428571429,0.209394458825999
1961,1961-06-27,"Sockeye Salmon","Aerial","English Bay Lakes",900,10000,"",177,2,3410,33338.75,194.857142857143,1905.07142857143,0.233252291331421
1961,1961-06-29,"Sockeye Salmon","Aerial","English Bay Lakes",300,10000,"",179,2,1200,34538.75,68.5714285714286,1973.64285714286,0.241648009515147
1961,1961-06-30,"Sockeye Salmon","Aerial","English Bay Lakes",3815,10000,"",180,1,2057.5,36596.25,117.571428571429,2091.21428571429,0.256043167984328
1961,1961-07-04,"Sockeye Salmon","Aerial","English Bay Lakes",4705,10000,"",184,4,17040,53636.25,973.714285714286,3064.92857142857,0.375262366193241
1961,1961-07-13,"Sockeye Salmon","Aerial","English Bay Lakes",1900,10000,"",193,9,29722.5,83358.75,1698.42857142857,4763.35714285714,0.583213810956412
1961,1961-07-15,"Sockeye Salmon","Aerial","English Bay Lakes",5915,10000,"",195,2,7815,91173.75,446.571428571429,5209.92857142857,0.63789092562793
1961,1961-08-01,"Sockeye Salmon","Aerial","English Bay Lakes",0,10000,"",212.5,17.5,51756.25,142930,2957.5,8167.42857142857,1
1961,1961-06-14,"Sockeye Salmon","Ground","Aialik Lake",0,NA,"",164.5,0,0,0,0,0,0
1961,1961-07-02,"Sockeye Salmon","Ground","Aialik Lake",10000,NA,"",182,17.5,87500,87500,5000,5000,0.5
1961,1961-07-19,"Sockeye Salmon","Ground","Aialik Lake",0,NA,"",199.5,17.5,87500,175000,5000,10000,1
1961,1961-06-04,"Sockeye Salmon","Ground","Desire Lake",0,10000,"",154.5,0,0,0,0,0,0
1961,1961-06-22,"Sockeye Salmon","Ground","Desire Lake",1500,10000,"",172,17.5,13125,13125,750,750,0.0474855282199711
1961,1961-06-27,"Sockeye Salmon","Ground","Desire Lake",550,10000,"",177,5,5125,18250,292.857142857143,1042.85714285714,0.066027496382055
1961,1961-06-30,"Sockeye Salmon","Ground","Desire Lake",5000,10000,"",180,3,8325,26575,475.714285714286,1518.57142857143,0.0961468885672938
1961,1961-07-02,"Sockeye Salmon","Ground","Desire Lake",3900,10000,"",182,2,8900,35475,508.571428571429,2027.14285714286,0.128346599131693
1961,1961-07-03,"Sockeye Salmon","Ground","Desire Lake",2800,10000,"",183,1,3350,38825,191.428571428571,2218.57142857143,0.140466714905933
1961,1961-07-13,"Sockeye Salmon","Ground","Desire Lake",6300,10000,"",193,10,45500,84325,2600,4818.57142857143,0.305083212735166
1961,1961-07-20,"Sockeye Salmon","Ground","Desire Lake",7300,10000,"",200,7,47600,131925,2720,7538.57142857143,0.477297395079595
1961,1961-07-25,"Sockeye Salmon","Ground","Desire Lake",10000,10000,"",205,5,43250,175175,2471.42857142857,10010,0.633773516642547
1961,1961-07-29,"Sockeye Salmon","Ground","Desire Lake",6400,10000,"",209,4,32800,207975,1874.28571428571,11884.2857142857,0.752442112879884
1961,1961-08-12,"Sockeye Salmon","Ground","Desire Lake",1500,10000,"",223,14,55300,263275,3160,15044.2857142857,0.952514471780029
1961,1961-08-29,"Sockeye Salmon","Ground","Desire Lake",0,10000,"",240.5,17.5,13125,276400,750,15794.2857142857,1
1961,1961-06-01,"Sockeye Salmon","Ground","Mikfik Lake",0,3000,"",151.5,0,0,0,0,0,0
1961,1961-06-19,"Sockeye Salmon","Ground","Mikfik Lake",3000,3000,"",169,17.5,26250,26250,1500,1500,0.440833805655268
1961,1961-07-11,"Sockeye Salmon","Ground","Mikfik Lake",15,3000,"",191,22,33165,59415,1895.14285714286,3395.14285714286,0.997795830971724
1961,1961-07-28,"Sockeye Salmon","Ground","Mikfik Lake",0,3000,"",208.5,17.5,131.25,59546.25,7.5,3402.64285714286,1
1962,1962-07-10,"Pink Salmon","Aerial","Amakdedori Creek",0,80000,"",190.5,0,0,0,0,0,0
1962,1962-07-28,"Pink Salmon","Aerial","Amakdedori Creek",80000,80000,"",208,17.5,7e+05,7e+05,40000,40000,0.5
1962,1962-08-14,"Pink Salmon","Aerial","Amakdedori Creek",0,80000,"",225.5,17.5,7e+05,1400000,40000,80000,1
1962,1962-06-20,"Pink Salmon","Aerial","Barabara Creek",0,1500,"",170.5,0,0,0,0,0,0
1962,1962-07-08,"Pink Salmon","Aerial","Barabara Creek",4000,1500,"",188,17.5,35000,35000,2000,2000,0.313549832026876
1962,1962-07-17,"Pink Salmon","Aerial","Barabara Creek",4000,1500,"",197,9,36000,71000,2057.14285714286,4057.14285714286,0.636058230683091
1962,1962-07-27,"Pink Salmon","Aerial","Barabara Creek",1500,1500,"",207,10,27500,98500,1571.42857142857,5628.57142857143,0.882418812989922
1962,1962-08-13,"Pink Salmon","Aerial","Barabara Creek",0,1500,"",224.5,17.5,13125,111625,750,6378.57142857143,1
1962,1962-07-10,"Pink Salmon","Aerial","Big Kamishak River",0,1e+05,"",190.5,0,0,0,0,0,0
1962,1962-07-28,"Pink Salmon","Aerial","Big Kamishak River",500,1e+05,"",208,17.5,4375,4375,250,250,0.5
1962,1962-08-14,"Pink Salmon","Aerial","Big Kamishak River",0,1e+05,"",225.5,17.5,4375,8750,250,500,1
1962,1962-07-14,"Pink Salmon","Aerial","Brown's Peak Creek",0,25000,"",194.5,0,0,0,0,0,0
1962,1962-08-01,"Pink Salmon","Aerial","Brown's Peak Creek",25000,25000,"",212,17.5,218750,218750,12500,12500,0.5
1962,1962-08-18,"Pink Salmon","Aerial","Brown's Peak Creek",0,25000,"",229.5,17.5,218750,437500,12500,25000,1
1962,1962-06-18,"Pink Salmon","Aerial","Bruin River",0,3e+05,"",168.5,0,0,0,0,0,0
1962,1962-07-06,"Pink Salmon","Aerial","Bruin River",3500,3e+05,"",186,17.5,30625,30625,1750,1750,0.00566709844559586
1962,1962-07-28,"Pink Salmon","Aerial","Bruin River",405000,3e+05,"",208,22,4493500,4524125,256771.428571429,258521.428571429,0.837180792005922
1962,1962-08-01,"Pink Salmon","Aerial","Bruin River",6500,3e+05,"",212,4,823000,5347125,47028.5714285714,305550,0.989475388601036
1962,1962-08-18,"Pink Salmon","Aerial","Bruin River",0,3e+05,"",229.5,17.5,56875,5404000,3250,308800,1
1962,1962-08-05,"Pink Salmon","Aerial","China Poot Creek",0,26000,"",216.5,0,0,0,0,0,0
1962,1962-08-23,"Pink Salmon","Aerial","China Poot Creek",28500,26000,"",234,17.5,249375,249375,14250,14250,0.5
1962,1962-09-09,"Pink Salmon","Aerial","China Poot Creek",0,26000,"",251.5,17.5,249375,498750,14250,28500,1
1962,1962-07-10,"Pink Salmon","Aerial","Desire Lake",0,18000,"",190.5,0,0,0,0,0,0
1962,1962-07-28,"Pink Salmon","Aerial","Desire Lake",16500,18000,"",208,17.5,144375,144375,8250,8250,0.408271474019088
1962,1962-07-31,"Pink Salmon","Aerial","Desire Lake",18000,18000,"",211,3,51750,196125,2957.14285714286,11207.1428571429,0.554612937433722
1962,1962-08-17,"Pink Salmon","Aerial","Desire Lake",0,18000,"",228.5,17.5,157500,353625,9000,20207.1428571429,1
1962,1962-06-26,"Pink Salmon","Aerial","Dogfish Lagoon Creeks",0,3000,"",176.5,0,0,0,0,0,0
1962,1962-07-14,"Pink Salmon","Aerial","Dogfish Lagoon Creeks",3350,3000,"",194,17.5,29312.5,29312.5,1675,1675,0.752567394094994
1962,1962-07-17,"Pink Salmon","Aerial","Dogfish Lagoon Creeks",450,3000,"",197,3,5700,35012.5,325.714285714286,2000.71428571429,0.898908857509628
1962,1962-08-03,"Pink Salmon","Aerial","Dogfish Lagoon Creeks",0,3000,"",214.5,17.5,3937.5,38950,225,2225.71428571429,1
1962,1962-06-26,"Pink Salmon","Aerial","Island Creek",0,15000,"",176.5,0,0,0,0,0,0
1962,1962-07-14,"Pink Salmon","Aerial","Island Creek",6700,15000,"",194,17.5,58625,58625,3350,3350,0.107209802039044
1962,1962-07-31,"Pink Salmon","Aerial","Island Creek",25000,15000,"",211,17,269450,328075,15397.1428571429,18747.1428571429,0.599963425227449
1962,1962-08-17,"Pink Salmon","Aerial","Island Creek",0,15000,"",228.5,17.5,218750,546825,12500,31247.1428571429,1
1962,1962-06-15,"Pink Salmon","Aerial","Port Chatham Creeks",0,7000,"",165.5,0,0,0,0,0,0
1962,1962-07-03,"Pink Salmon","Aerial","Port Chatham Creeks",2700,7000,"",183,17.5,23625,23625,1350,1350,0.101123595505618
1962,1962-07-14,"Pink Salmon","Aerial","Port Chatham Creeks",3200,7000,"",194,11,32450,56075,1854.28571428571,3204.28571428571,0.240021401819155
1962,1962-07-17,"Pink Salmon","Aerial","Port Chatham Creeks",3500,7000,"",197,3,10050,66125,574.285714285714,3778.57142857143,0.283039058319957
1962,1962-07-18,"Pink Salmon","Aerial","Port Chatham Creeks",2500,7000,"",198,1,3000,69125,171.428571428571,3950,0.295880149812734
1962,1962-08-05,"Pink Salmon","Aerial","Port Chatham Creeks",8000,7000,"",216,18,94500,163625,5400,9350,0.700374531835206
1962,1962-08-22,"Pink Salmon","Aerial","Port Chatham Creeks",0,7000,"",233.5,17.5,70000,233625,4000,13350,1
1962,1962-05-27,"Pink Salmon","Aerial","Port Dick Creek",0,40000,"",146.5,0,0,0,0,0,0
1962,1962-06-14,"Pink Salmon","Aerial","Port Dick Creek",300,40000,"",164,17.5,2625,2625,150,150,0.00180195640981637
1962,1962-07-14,"Pink Salmon","Aerial","Port Dick Creek",23500,40000,"",194,30,357000,359625,20400,20550,0.246868028144843
1962,1962-07-15,"Pink Salmon","Aerial","Port Dick Creek",27000,40000,"",195,1,25250,384875,1442.85714285714,21992.8571428571,0.264201132658315
1962,1962-07-17,"Pink Salmon","Aerial","Port Dick Creek",30000,40000,"",197,2,57000,441875,3257.14285714286,25250,0.303329328985756
1962,1962-07-22,"Pink Salmon","Aerial","Port Dick Creek",44000,40000,"",202,5,185000,626875,10571.4285714286,35821.4285714286,0.430324352153767
1962,1962-07-27,"Pink Salmon","Aerial","Port Dick Creek",20500,40000,"",207,5,161250,788125,9214.28571428571,45035.7142857143,0.541015960185344
1962,1962-08-05,"Pink Salmon","Aerial","Port Dick Creek",43500,40000,"",216,9,288000,1076125,16457.1428571429,61492.8571428571,0.738716320576626
1962,1962-08-22,"Pink Salmon","Aerial","Port Dick Creek",0,40000,"",233.5,17.5,380625,1456750,21750,83242.8571428571,1
1962,1962-06-17,"Pink Salmon","Aerial","Port Graham River",0,50000,"",167.5,0,0,0,0,0,0
1962,1962-07-05,"Pink Salmon","Aerial","Port Graham River",800,50000,"",185,17.5,7000,7000,400,400,0.322209436133487
1962,1962-07-07,"Pink Salmon","Aerial","Port Graham River",100,50000,"",187,2,900,7900,51.4285714285714,451.428571428571,0.363636363636364
1962,1962-07-14,"Pink Salmon","Aerial","Port Graham River",1100,50000,"",194,7,4200,12100,240,691.428571428571,0.556962025316456
1962,1962-07-31,"Pink Salmon","Aerial","Port Graham River",0,50000,"",211.5,17.5,9625,21725,550,1241.42857142857,1
1962,1962-06-26,"Pink Salmon","Aerial","Rocky River",0,2e+05,"",176.5,0,0,0,0,0,0
1962,1962-07-14,"Pink Salmon","Aerial","Rocky River",2200,2e+05,"",194,17.5,19250,19250,1100,1100,0.140203932993445
1962,1962-07-15,"Pink Salmon","Aerial","Rocky River",1450,2e+05,"",195,1,1825,21075,104.285714285714,1204.28571428571,0.153495994173343
1962,1962-07-16,"Pink Salmon","Aerial","Rocky River",16000,2e+05,"",196,1,8725,29800,498.571428571429,1702.85714285714,0.217042971595047
1962,1962-07-17,"Pink Salmon","Aerial","Rocky River",7000,2e+05,"",197,1,11500,41300,657.142857142857,2360,0.300801165331391
1962,1962-07-18,"Pink Salmon","Aerial","Rocky River",10000,2e+05,"",198,1,8500,49800,485.714285714286,2845.71428571429,0.362709395484341
1962,1962-08-04,"Pink Salmon","Aerial","Rocky River",0,2e+05,"",215.5,17.5,87500,137300,5000,7845.71428571429,1
1962,1962-06-09,"Pink Salmon","Aerial","Seldovia River",0,50000,"",159.5,0,0,0,0,0,0
1962,1962-06-27,"Pink Salmon","Aerial","Seldovia River",400,50000,"",177,17.5,3500,3500,200,200,0.00219236430830906
1962,1962-07-04,"Pink Salmon","Aerial","Seldovia River",13100,50000,"",184,7,47250,50750,2700,2900,0.0317892824704814
1962,1962-07-14,"Pink Salmon","Aerial","Seldovia River",3950,50000,"",194,10,85250,136000,4871.42857142857,7771.42857142857,0.0851890131228664
1962,1962-07-16,"Pink Salmon","Aerial","Seldovia River",29500,50000,"",196,2,33450,169450,1911.42857142857,9682.85714285714,0.106141752012277
1962,1962-07-17,"Pink Salmon","Aerial","Seldovia River",35000,50000,"",197,1,32250,201700,1842.85714285714,11525.7142857143,0.126342823138839
1962,1962-07-27,"Pink Salmon","Aerial","Seldovia River",77500,50000,"",207,10,562500,764200,32142.8571428571,43668.5714285714,0.478687086974224
1962,1962-07-31,"Pink Salmon","Aerial","Seldovia River",63000,50000,"",211,4,281000,1045200,16057.1428571429,59725.7142857143,0.654702621441323
1962,1962-08-17,"Pink Salmon","Aerial","Seldovia River",0,50000,"",228.5,17.5,551250,1596450,31500,91225.7142857143,1
1962,1962-06-27,"Pink Salmon","Aerial","South Nuka Island Creek",0,22000,"",177.5,0,0,0,0,0,0
1962,1962-07-15,"Pink Salmon","Aerial","South Nuka Island Creek",12500,22000,"",195,17.5,109375,109375,6250,6250,0.221575082299316
1962,1962-07-16,"Pink Salmon","Aerial","South Nuka Island Creek",10000,22000,"",196,1,11250,120625,642.857142857143,6892.85714285714,0.24436566219296
1962,1962-07-17,"Pink Salmon","Aerial","South Nuka Island Creek",15000,22000,"",197,1,12500,133125,714.285714285714,7607.14285714286,0.269688528741454
1962,1962-07-27,"Pink Salmon","Aerial","South Nuka Island Creek",7000,22000,"",207,10,110000,243125,6285.71428571429,13892.8571428571,0.492529754368194
1962,1962-07-31,"Pink Salmon","Aerial","South Nuka Island Creek",22000,22000,"",211,4,58000,301125,3314.28571428571,17207.1428571429,0.610027855153203
1962,1962-08-17,"Pink Salmon","Aerial","South Nuka Island Creek",0,22000,"",228.5,17.5,192500,493625,11000,28207.1428571429,1
1962,1962-07-10,"Pink Salmon","Aerial","Sunday Creek",0,5000,"",190.5,0,0,0,0,0,0
1962,1962-07-28,"Pink Salmon","Aerial","Sunday Creek",5000,5000,"",208,17.5,43750,43750,2500,2500,0.5
1962,1962-08-14,"Pink Salmon","Aerial","Sunday Creek",0,5000,"",225.5,17.5,43750,87500,2500,5000,1
1962,1962-07-10,"Pink Salmon","Aerial","Thumb Cove",0,0,"",190.5,0,0,0,0,0,0
1962,1962-07-28,"Pink Salmon","Aerial","Thumb Cove",10,0,"",208,17.5,87.5,87.5,5,5,0.5
1962,1962-08-14,"Pink Salmon","Aerial","Thumb Cove",0,0,"",225.5,17.5,87.5,175,5,10,1
1962,1962-06-14,"Pink Salmon","Aerial","Tutka Creek",0,30000,"",164.5,0,0,0,0,0,0
1962,1962-07-02,"Pink Salmon","Aerial","Tutka Creek",7200,30000,"",182,17.5,63000,63000,3600,3600,0.0647249190938511
1962,1962-07-13,"Pink Salmon","Aerial","Tutka Creek",7000,30000,"",193,11,78100,141100,4462.85714285714,8062.85714285714,0.144963271176863
1962,1962-07-22,"Pink Salmon","Aerial","Tutka Creek",26000,30000,"",202,9,148500,289600,8485.71428571429,16548.5714285714,0.297529151898084
1962,1962-07-27,"Pink Salmon","Aerial","Tutka Creek",35000,30000,"",207,5,152500,442100,8714.28571428571,25262.8571428571,0.45420455129193
1962,1962-07-31,"Pink Salmon","Aerial","Tutka Creek",15000,30000,"",211,4,1e+05,542100,5714.28571428571,30977.1428571429,0.556942518107567
1962,1962-08-05,"Pink Salmon","Aerial","Tutka Creek",35000,30000,"",216,5,125000,667100,7142.85714285714,38120,0.685364976627113
1962,1962-08-22,"Pink Salmon","Aerial","Tutka Creek",0,30000,"",233.5,17.5,306250,973350,17500,55620,1
1962,1962-06-26,"Pink Salmon","Aerial","Windy Bay Left Creek",0,12500,"",176.5,0,0,0,0,0,0
1962,1962-07-14,"Pink Salmon","Aerial","Windy Bay Left Creek",3500,12500,"",194,17.5,30625,30625,1750,1750,0.0621985275450622
1962,1962-07-22,"Pink Salmon","Aerial","Windy Bay Left Creek",4000,12500,"",202,8,30000,60625,1714.28571428571,3464.28571428571,0.123127697385123
1962,1962-07-31,"Pink Salmon","Aerial","Windy Bay Left Creek",35000,12500,"",211,9,175500,236125,10028.5714285714,13492.8571428571,0.47956334094948
1962,1962-08-05,"Pink Salmon","Aerial","Windy Bay Left Creek",15000,12500,"",216,5,125000,361125,7142.85714285714,20635.7142857143,0.733434881949733
1962,1962-08-22,"Pink Salmon","Aerial","Windy Bay Left Creek",0,12500,"",233.5,17.5,131250,492375,7500,28135.7142857143,1
1962,1962-06-27,"Pink Salmon","Aerial","Windy Bay Right Creek",0,12500,"",177.5,0,0,0,0,0,0
1962,1962-07-15,"Pink Salmon","Aerial","Windy Bay Right Creek",21000,12500,"",195,17.5,183750,183750,10500,10500,0.484030293052354
1962,1962-07-17,"Pink Salmon","Aerial","Windy Bay Right Creek",13000,12500,"",197,2,34000,217750,1942.85714285714,12442.8571428571,0.57359236088245
1962,1962-07-22,"Pink Salmon","Aerial","Windy Bay Right Creek",11500,12500,"",202,5,61250,279000,3500,15942.8571428571,0.734935791899901
1962,1962-08-08,"Pink Salmon","Aerial","Windy Bay Right Creek",0,12500,"",219.5,17.5,100625,379625,5750,21692.8571428571,1
1962,1962-07-10,"Pink Salmon","Ground","Aialik Lake",0,25000,"",190.5,0,0,0,0,0,0
1962,1962-07-28,"Pink Salmon","Ground","Aialik Lake",30200,25000,"",208,17.5,264250,264250,15100,15100,0.5
1962,1962-08-14,"Pink Salmon","Ground","Aialik Lake",0,25000,"",225.5,17.5,264250,528500,15100,30200,1
1962,1962-06-24,"Pink Salmon","Ground","Humpy Creek",0,56000,"",174.5,0,0,0,0,0,0
1962,1962-07-12,"Pink Salmon","Ground","Humpy Creek",4200,56000,"",192,17.5,36750,36750,2100,2100,0.0768989328311362
1962,1962-07-13,"Pink Salmon","Ground","Humpy Creek",4750,56000,"",193,1,4475,41225,255.714285714286,2355.71428571429,0.0862628164888052
1962,1962-07-14,"Pink Salmon","Ground","Humpy Creek",8700,56000,"",194,1,6725,47950,384.285714285714,2740,0.100334798074911
1962,1962-07-31,"Pink Salmon","Ground","Humpy Creek",19000,56000,"",211,17,235450,283400,13454.2857142857,16194.2857142857,0.593011090186231
1962,1962-08-01,"Pink Salmon","Ground","Humpy Creek",20000,56000,"",212,1,19500,302900,1114.28571428571,17308.5714285714,0.633814605566018
1962,1962-08-18,"Pink Salmon","Ground","Humpy Creek",0,56000,"",229.5,17.5,175000,477900,10000,27308.5714285714,1
1962,1962-07-01,"Pink Salmon","Ground","Tonsina Creeks",0,0,"",181.5,0,0,0,0,0,0
1962,1962-07-19,"Pink Salmon","Ground","Tonsina Creeks",230,0,"",199,17.5,2012.5,2012.5,115,115,0.5
1962,1962-08-05,"Pink Salmon","Ground","Tonsina Creeks",0,0,"",216.5,17.5,2012.5,4025,115,230,1
1962,1962-06-18,"Sockeye Salmon","Aerial","Amakdedori Creek",0,2500,"",168.5,0,0,0,0,0,0
1962,1962-07-06,"Sockeye Salmon","Aerial","Amakdedori Creek",2000,2500,"",186,17.5,17500,17500,1000,1000,0.241129865656218
1962,1962-07-14,"Sockeye Salmon","Aerial","Amakdedori Creek",700,2500,"",194,8,10800,28300,617.142857142857,1617.14285714286,0.389941439889769
1962,1962-07-28,"Sockeye Salmon","Aerial","Amakdedori Creek",2500,2500,"",208,14,22400,50700,1280,2897.14285714286,0.698587667929728
1962,1962-08-14,"Sockeye Salmon","Aerial","Amakdedori Creek",0,2500,"",225.5,17.5,21875,72575,1250,4147.14285714286,1
1962,1962-05-27,"Sockeye Salmon","Aerial","Anderson Beach",0,200,"",146.5,0,0,0,0,0,0
1962,1962-06-14,"Sockeye Salmon","Aerial","Anderson Beach",150,200,"",164,17.5,1312.5,1312.5,75,75,0.17004048582996
1962,1962-07-14,"Sockeye Salmon","Aerial","Anderson Beach",175,200,"",194,30,4875,6187.5,278.571428571429,353.571428571429,0.801619433198381
1962,1962-07-31,"Sockeye Salmon","Aerial","Anderson Beach",0,200,"",211.5,17.5,1531.25,7718.75,87.5,441.071428571429,1
1962,1962-06-18,"Sockeye Salmon","Aerial","Chenik Lake",0,1500,"",168.5,0,0,0,0,0,0
1962,1962-07-06,"Sockeye Salmon","Aerial","Chenik Lake",200,1500,"",186,17.5,1750,1750,100,100,0.0635208711433757
1962,1962-07-14,"Sockeye Salmon","Aerial","Chenik Lake",125,1500,"",194,8,1300,3050,74.2857142857143,174.285714285714,0.11070780399274
1962,1962-07-28,"Sockeye Salmon","Aerial","Chenik Lake",1500,1500,"",208,14,11375,14425,650,824.285714285714,0.523593466424682
1962,1962-08-14,"Sockeye Salmon","Aerial","Chenik Lake",0,1500,"",225.5,17.5,13125,27550,750,1574.28571428571,1
1962,1962-05-29,"Sockeye Salmon","Aerial","Delight Lake",0,5000,"",148.5,0,0,0,0,0,0
1962,1962-06-16,"Sockeye Salmon","Aerial","Delight Lake",10,5000,"",166,17.5,87.5,87.5,5,5,0.000494825538652944
1962,1962-06-26,"Sockeye Salmon","Aerial","Delight Lake",325,5000,"",176,10,1675,1762.5,95.7142857142857,100.714285714286,0.00996720013572358
1962,1962-06-29,"Sockeye Salmon","Aerial","Delight Lake",4500,5000,"",179,3,7237.5,9000,413.571428571429,514.285714285714,0.0508963411185885
1962,1962-06-30,"Sockeye Salmon","Aerial","Delight Lake",2100,5000,"",180,1,3300,12300,188.571428571429,702.857142857143,0.0695583328620709
1962,1962-07-03,"Sockeye Salmon","Aerial","Delight Lake",12210,5000,"",183,3,21465,33765,1226.57142857143,1929.42857142857,0.190946106429904
1962,1962-07-06,"Sockeye Salmon","Aerial","Delight Lake",4000,5000,"",186,3,24315,58080,1389.42857142857,3318.85714285714,0.328451054685291
1962,1962-07-15,"Sockeye Salmon","Aerial","Delight Lake",5000,5000,"",195,9,40500,98580,2314.28571428571,5633.14285714286,0.557484589718939
1962,1962-07-28,"Sockeye Salmon","Aerial","Delight Lake",3000,5000,"",208,13,52000,150580,2971.42857142857,8604.57142857143,0.851552338404117
1962,1962-08-14,"Sockeye Salmon","Aerial","Delight Lake",0,5000,"",225.5,17.5,26250,176830,1500,10104.5714285714,1
